ssn,role,birth_date,hire_date,termination_date,gross_compensation,plan_year_compensation,capped_compensation,pre_tax_deferral_percentage,pre_tax_contributions,employer_non_elective_contribution,employer_match_contribution
DUMMY_NH_351080_000016,Staff,1980-10-10,2024-10-16 00:00:00.000000,,48017.83,10102.11,10102.11,3,303.06,0.0,151.53
DUMMY_NH_834133_000017,Staff,1978-03-08,2024-03-28 00:00:00.000000,,54821.59,41790.23,41790.23,0,0.0,0.0,0.0
DUMMY_NH_863601_000018,Staff,1978-11-20,2024-02-16 00:00:00.000000,,48126.22,42077.57,42077.57,3,1262.33,0.0,631.16
DUMMY_NH_821557_000019,Manager,1993-04-02,2024-02-29 00:00:00.000000,,84667.48,71018.9,71018.9,3,2130.57,0.0,1065.29
DUMMY_NH_419885_000020,Manager,1969-02-03,2024-10-16 00:00:00.000000,,78284.62,16469.72,16469.72,0,0.0,0.0,0.0
DUMMY_NH_208858_000021,Manager,1976-02-11,2024-01-09 00:00:00.000000,,129438.29,126609.04,126609.04,4,5064.36,0.0,2532.18
DUMMY_NH_209087_000022,Executive,2003-08-25,2024-10-09 06:00:00.000000,2024-10-27,197154.49,10234.8,10234.8,3,307.04,0.0,153.52
DUMMY_NH_337554_000023,Staff,1983-12-16,2024-08-11 00:00:00.000000,,45140.74,17636.96,17636.96,3,529.11,0.0,264.56
DUMMY_NH_105639_000024,Staff,1967-09-13,2024-02-28 00:00:00.000000,,60364.77,50798.77,50798.77,0,0.0,0.0,0.0
DUMMY_NH_540048_000025,Staff,1976-06-05,2024-09-30 00:00:00.000000,,62665.88,15923.3,15923.3,5,796.16,0.0,398.08
DUMMY_NH_793246_000026,Staff,1987-07-20,2024-04-15 00:00:00.000000,,50543.78,36043.52,36043.52,3,1081.31,0.0,540.66
DUMMY_NH_671234_000027,Manager,1975-04-12,2024-12-11 00:00:00.000000,2024-12-11,119624.99,326.84,326.84,7,22.88,0.0,9.8
DUMMY_NH_376606_000028,Staff,1986-05-02,2024-07-01 00:00:00.000000,,41041.95,20633.11,20633.11,3,618.99,0.0,309.5
DUMMY_NH_962290_000029,Staff,1989-03-15,2024-07-31 00:00:00.000000,,65256.43,27457.62,27457.62,2,549.15,0.0,274.58
DUMMY_NH_816948_000030,Staff,1982-08-08,2024-06-21 00:00:00.000000,,46853.63,24834.98,24834.98,0,0.0,0.0,0.0
DUMMY_NH_998567_000031,Manager,1994-08-12,2024-07-30 00:00:00.000000,,89122.42,37743.1,37743.1,6,2264.59,0.0,1132.3
DUMMY_NH_604386_000032,Executive,1989-11-22,2024-04-23 00:00:00.000000,,256369.43,177217.12,177217.12,3,5316.51,0.0,2658.26
DUMMY_NH_837130_000033,Manager,1967-02-27,2024-04-23 00:00:00.000000,,129495.99,89514.99,89514.99,3,2685.45,0.0,1342.72
DUMMY_NH_835748_000034,Executive,1981-02-26,2024-04-03 00:00:00.000000,,178137.73,132873.22,132873.22,3,3986.2,0.0,1993.1
DUMMY_NH_598820_000035,Staff,1981-02-01,2024-03-12 00:00:00.000000,2024-04-07,54577.57,4026.21,4026.21,4,161.05,0.0,80.53
DUMMY_NH_725304_000036,Manager,1988-07-03,2024-02-03 00:00:00.000000,,87762.99,79849.93,79849.93,3,2395.5,0.0,1197.75
DUMMY_NH_617867_000037,Executive,1977-04-16,2024-03-31 00:00:00.000000,,379470.57,286158.13,286158.13,4,11446.33,0.0,5723.16
DUMMY_NH_274408_000038,Manager,1973-04-10,2024-02-17 00:00:00.000000,2024-07-14,128260.36,52215.28,52215.28,0,0.0,0.0,0.0
DUMMY_NH_541250_000039,Staff,1988-04-14,2024-05-12 00:00:00.000000,,46239.87,29563.2,29563.2,0,0.0,0.0,0.0
DUMMY_NH_963895_000040,Manager,1991-10-22,2024-11-06 00:00:00.000000,,82512.68,12624.89,12624.89,5,631.24,0.0,315.62
DUMMY_NH_326589_000041,Staff,1976-12-15,2024-08-01 00:00:00.000000,2024-08-12,52590.25,1724.27,1724.27,3,51.73,0.0,25.86
DUMMY_NH_274361_000042,Staff,1984-09-17,2024-02-06 00:00:00.000000,,55847.29,50354.11,50354.11,3,1510.62,0.0,755.31
DUMMY_NH_104371_000043,Manager,1971-04-21,2024-04-21 00:00:00.000000,,140727.44,98047.81,98047.81,5,4902.39,0.0,2451.2
DUMMY_NH_160080_000044,Executive,1993-01-24,2024-03-13 00:00:00.000000,2024-10-30,392136.46,248567.37,248567.37,6,14914.04,0.0,7457.02
DUMMY_NH_140114_000045,Manager,1962-03-05,2024-11-26 00:00:00.000000,2024-12-19,119284.05,7821.9,7821.9,2,156.44,0.0,78.22
DUMMY_NH_731737_000046,Manager,1998-01-10,2024-11-14 00:00:00.000000,,79963.64,10487.03,10487.03,4,419.48,0.0,209.74
DUMMY_NH_348839_000047,Manager,1980-04-18,2024-05-29 00:00:00.000000,,103201.14,61187.56,61187.56,3,1835.63,0.0,917.82
DUMMY_NH_284742_000048,Staff,1975-12-03,2024-01-28 00:00:00.000000,,53444.92,49502.26,49502.26,3,1485.07,0.0,742.54
DUMMY_NH_498988_000049,Staff,1978-01-13,2024-10-15 00:00:00.000000,,39921.16,8507.79,8507.79,3,255.23,0.0,127.62
DUMMY_NH_360695_000050,Staff,1988-03-16,2024-07-13 00:00:00.000000,,39288.95,18463.66,18463.66,6,1107.82,0.0,553.91
DUMMY_NH_127460_000051,Staff,1994-07-07,2024-01-04 00:00:00.000000,,45508.96,45135.94,45135.94,3,1354.08,0.0,677.04
DUMMY_NH_226524_000052,Staff,1981-08-21,2024-03-11 00:00:00.000000,,40465.59,32726.27,32726.27,0,0.0,0.0,0.0
DUMMY_NH_459364_000053,Staff,1987-09-10,2024-07-02 00:00:00.000000,,51223.69,25611.84,25611.84,4,1024.47,0.0,512.24
DUMMY_NH_373884_000054,Staff,1977-05-02,2024-09-07 00:00:00.000000,2024-10-11,50281.38,4808.33,4808.33,5,240.42,0.0,120.21
DUMMY_NH_570880_000055,Staff,1983-09-12,2024-12-24 00:00:00.000000,2024-12-24,41346.05,112.97,112.97,3,3.39,0.0,1.7
DUMMY_NH_222261_000056,Executive,1983-02-25,2024-07-26 00:00:00.000000,2024-11-10,193614.72,57132.21,57132.21,3,1713.97,0.0,856.98
DUMMY_NH_424992_000057,Staff,1979-03-24,2024-07-26 00:00:00.000000,,67257.99,29218.64,29218.64,3,876.56,0.0,438.28
DUMMY_NH_915383_000058,Staff,1989-07-05,2024-04-10 00:00:00.000000,,38534.76,28006.14,28006.14,5,1400.31,0.0,700.16
DUMMY_NH_429032_000059,Staff,1998-07-17,2024-12-19 00:00:00.000000,2024-12-28,46240.08,1263.39,1263.39,3,37.9,0.0,18.95
DUMMY_NH_232193_000060,Staff,1987-12-11,2024-12-14 00:00:00.000000,2024-12-19,35042.72,574.47,574.47,5,28.72,0.0,14.36
DUMMY_NH_792556_000061,Staff,1968-12-06,2024-04-13 00:00:00.000000,,49869.49,35835.18,35835.18,3,1075.06,0.0,537.53
DUMMY_NH_838140_000062,Staff,1982-09-17,2024-07-24 00:00:00.000000,,50150.26,22060.63,22060.63,3,661.82,0.0,330.91
DUMMY_NH_784331_000063,Manager,1978-02-03,2024-01-13 00:00:00.000000,,127549.29,123367.35,123367.35,3,3701.02,0.0,1850.51
DUMMY_NH_756050_000064,Staff,1972-09-07,2024-05-05 00:00:00.000000,2024-10-17,67200.38,30478.86,30478.86,3,914.37,0.0,457.18
DUMMY_NH_956093_000065,Staff,1986-10-03,2024-07-02 00:00:00.000000,,42296.96,21148.48,21148.48,10,2114.85,0.0,634.46
DUMMY_NH_801834_000066,Staff,1990-06-18,2024-06-12 00:00:00.000000,,47931.09,26584.73,26584.73,10,2658.47,0.0,797.54
DUMMY_NH_644171_000067,Executive,1977-09-05,2024-03-27 00:00:00.000000,,491354.16,375899.36,345000.0,3,11276.98,0.0,5638.49
DUMMY_NH_595730_000068,Staff,1986-11-19,2024-05-20 00:00:00.000000,,49930.55,30831.43,30831.43,3,924.94,0.0,462.47
DUMMY_NH_281985_000069,Executive,1978-10-16,2024-06-17 00:00:00.000000,2024-11-11,292932.75,118453.68,118453.68,3,3553.61,0.0,1776.8
DUMMY_NH_701383_000070,Executive,1970-04-05,2024-12-31 00:00:00.000000,,181442.17,495.74,495.74,3,14.87,0.0,7.44
DUMMY_NH_628105_000071,Staff,1993-10-10,2024-11-12 00:00:00.000000,,45838.98,6262.16,6262.16,3,187.86,0.0,93.93
DUMMY_NH_568533_000072,Executive,1983-12-10,2024-07-03 00:00:00.000000,,197736.16,98327.82,98327.82,0,0.0,0.0,0.0
DUMMY_NH_647055_000073,Staff,1994-05-02,2024-12-09 00:00:00.000000,2024-12-28,46024.21,2514.98,2514.98,3,75.45,0.0,37.72
DUMMY_NH_329157_000074,Staff,1988-12-24,2024-02-28 00:00:00.000000,,51414.89,43267.18,43267.18,3,1298.02,0.0,649.01
DUMMY_NH_519788_000075,Manager,1993-11-22,2024-05-05 00:00:00.000000,2024-12-03,91701.7,53367.38,53367.38,10,5336.74,0.0,1601.02
DUMMY_NH_526710_000076,Staff,1989-05-24,2024-04-02 00:00:00.000000,,45738.19,34241.16,34241.16,6,2054.47,0.0,1027.23
DUMMY_NH_148407_000077,Staff,1983-09-14,2024-04-18 00:00:00.000000,,45307.52,31938.09,31938.09,10,3193.81,0.0,958.14
DUMMY_NH_228880_000078,Staff,1989-06-01,2024-10-05 00:00:00.000000,,45988.72,11057.4,11057.4,3,331.72,0.0,165.86
DUMMY_NH_222523_000079,Manager,1981-10-25,2024-02-26 00:00:00.000000,,66577.58,56390.85,56390.85,3,1691.73,0.0,845.86
DUMMY_NH_392129_000080,Manager,1986-10-13,2024-01-28 00:00:00.000000,2024-12-20,107083.06,95965.15,95965.15,7,6717.56,0.0,2878.96
DUMMY_NH_903545_000081,Staff,2001-10-04,2024-02-07 00:00:00.000000,,50032.71,44974.76,44974.76,3,1349.24,0.0,674.62
DUMMY_NH_665470_000082,Manager,1995-10-06,2024-10-27 00:00:00.000000,2024-11-08,77088.63,2738.12,2738.12,2,54.76,0.0,27.38
DUMMY_NH_808866_000083,Staff,1981-04-23,2024-02-07 00:00:00.000000,,40952.01,36812.05,36812.05,3,1104.36,0.0,552.18
DUMMY_NH_989327_000084,Manager,1974-12-23,2024-12-17 00:00:00.000000,2024-12-27,82052.83,2466.07,2466.07,5,123.3,0.0,61.65
DUMMY_NH_567394_000085,Staff,1971-02-08,2024-12-19 00:00:00.000000,2024-12-31,61629.32,2189.02,2189.02,2,43.78,0.0,21.89
DUMMY_NH_741213_000086,Staff,1977-07-06,2024-09-25 00:00:00.000000,2024-12-28,51385.62,13337.8,13337.8,3,400.13,0.0,200.06
DUMMY_NH_639027_000087,Manager,1982-07-12,2024-05-26 00:00:00.000000,2024-05-28,79316.5,650.14,650.14,2,13.0,0.0,6.5
DUMMY_NH_425271_000088,Executive,1988-12-11,2024-12-15 00:00:00.000000,2024-12-16,431622.87,2358.59,2358.59,6,141.52,0.0,70.76
DUMMY_NH_878946_000089,Staff,1975-07-03,2024-04-11 00:00:00.000000,,62157.98,45005.09,45005.09,3,1350.15,0.0,675.08
DUMMY_NH_812323_000090,Manager,1987-02-04,2024-01-18 00:00:00.000000,,96089.2,91626.04,91626.04,5,4581.3,0.0,2290.65
DUMMY_NH_190328_000091,Staff,2001-07-26,2024-10-22 00:00:00.000000,,33423.68,6483.83,6483.83,2,129.68,0.0,64.84
DUMMY_NH_410295_000092,Staff,1974-08-24,2024-01-18 00:00:00.000000,,47609.33,45397.97,45397.97,3,1361.94,0.0,680.97
DUMMY_NH_459726_000093,Staff,1971-11-27,2024-06-16 00:00:00.000000,,57673.74,31358.13,31358.13,3,940.74,0.0,470.37
DUMMY_NH_826230_000094,Staff,1990-06-06,2024-05-04 00:00:00.000000,,36642.38,24228.02,24228.02,3,726.84,0.0,363.42
DUMMY_NH_791910_000095,Staff,2000-11-13,2024-12-11 00:00:00.000000,2024-12-20,38557.44,1053.48,1053.48,5,52.67,0.0,26.34
DUMMY_NH_816383_000096,Staff,1975-03-28,2024-11-20 00:00:00.000000,,56136.67,6441.91,6441.91,3,193.26,0.0,96.63
DUMMY_NH_164734_000097,Staff,1992-01-28,2024-05-25 00:00:00.000000,,74831.86,45185.36,45185.36,3,1355.56,0.0,677.78
DUMMY_NH_802092_000098,Staff,1977-11-04,2024-07-31 00:00:00.000000,,61435.56,25849.94,25849.94,3,775.5,0.0,387.75
DUMMY_NH_951020_000099,Staff,1986-12-28,2024-03-27 00:00:00.000000,,55579.93,42520.17,42520.17,3,1275.61,0.0,637.8
DUMMY_NH_542831_000100,Staff,1990-01-18,2024-11-19 00:00:00.000000,2024-12-09,37084.17,2127.78,2127.78,6,127.67,0.0,63.84
DUMMY_NH_288093_000101,Executive,1982-03-03,2024-01-03 00:00:00.000000,,265097.14,263648.52,263648.52,4,10545.94,0.0,5272.97
DUMMY_NH_197785_000102,Manager,1983-11-26,2024-06-18 00:00:00.000000,,107947.73,58103.01,58103.01,3,1743.09,0.0,871.54
DUMMY_NH_606637_000103,Executive,1987-08-24,2024-03-28 00:00:00.000000,,161631.2,123210.67,123210.67,3,3696.32,0.0,1848.16
DUMMY_NH_375226_000104,Staff,1961-12-25,2024-04-06 00:00:00.000000,,63435.39,46796.6,46796.6,3,1403.9,0.0,701.95
DUMMY_NH_613623_000105,Staff,1981-08-04,2024-09-06 00:00:00.000000,,45182.51,14443.59,14443.59,1,144.44,0.0,72.22
DUMMY_NH_941853_000106,Manager,2000-12-14,2024-06-18 00:00:00.000000,2024-11-23,100770.48,43777.34,43777.34,3,1313.32,0.0,656.66
DUMMY_NH_769534_000107,Manager,1979-02-06,2024-03-14 00:00:00.000000,,112948.24,90420.31,90420.31,10,9042.03,0.0,2712.61
DUMMY_NH_807271_000108,Staff,1985-08-14,2024-05-29 00:00:00.000000,,30000.0,17786.89,17786.89,3,533.61,0.0,266.8
DUMMY_NH_751410_000109,Staff,1992-03-08,2024-05-08 00:00:00.000000,,44493.97,28933.24,28933.24,3,868.0,0.0,434.0
DUMMY_NH_542190_000110,Staff,1991-05-16,2024-08-13 00:00:00.000000,,48790.14,18796.2,18796.2,6,1127.77,0.0,563.88
DUMMY_NH_490314_000111,Staff,1982-10-15,2024-09-03 00:00:00.000000,,47840.97,15685.56,15685.56,3,470.57,0.0,235.28
DUMMY_NH_943940_000112,Staff,1981-02-15,2024-03-17 00:00:00.000000,,46125.1,36547.21,36547.21,3,1096.42,0.0,548.21
DUMMY_NH_938926_000113,Staff,2000-03-13,2024-10-28 00:00:00.000000,2024-11-18,44414.21,2669.71,2669.71,0,0.0,0.0,0.0
DUMMY_NH_417996_000114,Staff,1999-02-27,2024-11-08 00:00:00.000000,2024-12-03,55776.11,3962.24,3962.24,3,118.87,0.0,59.44
DUMMY_NH_583659_000115,Staff,1988-06-15,2024-05-20 00:00:00.000000,,53601.93,33098.46,33098.46,5,1654.92,0.0,827.46
DUMMY_NH_405388_000116,Staff,1986-10-17,2024-05-22 00:00:00.000000,,38072.6,23301.26,23301.26,0,0.0,0.0,0.0
DUMMY_NH_794182_000117,Staff,2000-08-03,2024-01-23 00:00:00.000000,,45865.4,43108.46,43108.46,3,1293.25,0.0,646.62
DUMMY_NH_887801_000118,Executive,1985-04-14,2024-10-16 00:00:00.000000,,276768.8,58227.32,58227.32,5,2911.37,0.0,1455.68
DUMMY_NH_142281_000119,Staff,1992-10-27,2024-07-27 00:00:00.000000,,48063.25,20748.62,20748.62,5,1037.43,0.0,518.72
DUMMY_NH_404844_000120,Staff,1996-04-08,2024-05-13 00:00:00.000000,,46895.48,29854.23,29854.23,10,2985.42,0.0,895.62
DUMMY_NH_722111_000121,Staff,2001-10-17,2024-09-22 00:00:00.000000,2024-10-11,42502.82,2322.56,2322.56,6,139.35,0.0,69.68
DUMMY_NH_693945_000122,Staff,1979-06-24,2024-05-23 00:00:00.000000,,43733.1,26646.12,26646.12,10,2664.61,0.0,799.38
DUMMY_NH_551865_000123,Staff,1977-03-05,2024-05-09 00:00:00.000000,,38739.78,25085.6,25085.6,4,1003.42,0.0,501.71
DUMMY_NH_613886_000124,Staff,1990-06-21,2024-05-20 00:00:00.000000,,62614.84,38663.81,38663.81,10,3866.38,0.0,1159.92
DUMMY_NH_888868_000125,Staff,1996-05-11,2024-07-06 00:00:00.000000,,39953.77,19540.23,19540.23,3,586.21,0.0,293.1
DUMMY_NH_558676_000126,Staff,2001-11-10,2024-04-05 00:00:00.000000,,39861.44,29514.89,29514.89,3,885.45,0.0,442.72
DUMMY_NH_155097_000127,Staff,1989-10-07,2024-05-18 00:00:00.000000,,48089.38,29957.32,29957.32,6,1797.44,0.0,898.72
DUMMY_NH_419575_000128,Staff,1963-06-08,2024-11-19 00:00:00.000000,2024-12-19,55817.32,4727.7,4727.7,4,189.11,0.0,94.56
DUMMY_NH_741652_000129,Staff,1974-03-28,2024-08-14 00:00:00.000000,,44023.08,16839.43,16839.43,3,505.18,0.0,252.59
DUMMY_NH_755137_000130,Manager,1985-09-04,2024-03-01 00:00:00.000000,,111226.88,92992.97,92992.97,10,9299.3,0.0,2789.79
DUMMY_NH_779375_000131,Staff,1981-06-24,2024-09-03 00:00:00.000000,2024-10-09,50616.6,5116.98,5116.98,3,153.51,0.0,76.76
DUMMY_NH_982644_000132,Staff,1965-02-03,2024-12-20 00:00:00.000000,2024-12-30,57522.6,1728.82,1728.82,1,17.29,0.0,8.64
DUMMY_NH_155291_000133,Staff,1984-12-06,2024-06-08 00:00:00.000000,,47030.68,26599.32,26599.32,5,1329.97,0.0,664.98
DUMMY_NH_373861_000134,Staff,1978-08-09,2024-06-12 00:00:00.000000,2024-11-19,56844.37,25005.31,25005.31,4,1000.21,0.0,500.1
DUMMY_NH_567039_000135,Executive,1991-08-15,2024-10-14 00:00:00.000000,,256821.52,55434.15,55434.15,10,5543.42,0.0,1663.02
DUMMY_NH_749918_000136,Manager,1984-01-21,2024-10-08 00:00:00.000000,2024-11-08,115650.4,10111.51,10111.51,10,1011.15,0.0,303.35
DUMMY_NH_147228_000137,Staff,1996-07-28,2024-05-28 00:00:00.000000,,40819.98,24313.54,24313.54,5,1215.68,0.0,607.84
DUMMY_NH_244636_000138,Manager,1981-01-05,2024-06-17 00:00:00.000000,,77940.4,42164.48,42164.48,8,3373.16,0.0,1264.94
DUMMY_NH_532945_000139,Executive,1970-09-03,2024-04-06 00:00:00.000000,,145654.53,107450.06,107450.06,1,1074.5,0.0,537.25
DUMMY_NH_290787_000140,Staff,1994-05-19,2024-12-03 00:00:00.000000,2024-12-31,47356.16,3752.26,3752.26,3,112.57,0.0,56.28
DUMMY_NH_637634_000141,Staff,1996-07-03,2024-02-09 00:00:00.000000,,52635.61,47026.9,47026.9,1,470.27,0.0,235.14
DUMMY_NH_618079_000142,Executive,1970-03-26,2024-10-15 00:00:00.000000,,247881.76,52827.26,52827.26,10,5282.73,0.0,1584.82
DUMMY_NH_770076_000143,Staff,1994-10-11,2024-03-08 00:00:00.000000,,39743.55,32468.09,32468.09,3,974.04,0.0,487.02
DUMMY_NH_642218_000144,Staff,1978-07-06,2024-05-16 00:00:00.000000,,56780.26,35681.58,35681.58,4,1427.26,0.0,713.63
DUMMY_NH_968794_000145,Staff,1976-09-21,2024-06-21 00:00:00.000000,,45034.43,23870.71,23870.71,0,0.0,0.0,0.0
DUMMY_NH_806277_000146,Staff,1989-09-25,2024-08-15 00:00:00.000000,,48775.32,18523.96,18523.96,3,555.72,0.0,277.86
DUMMY_NH_111569_000147,Staff,1976-02-23,2024-11-16 00:00:00.000000,2024-11-29,44734.57,1711.16,1711.16,3,51.33,0.0,25.66
DUMMY_NH_741949_000148,Staff,1971-07-25,2024-07-27 00:00:00.000000,,63927.33,27597.04,27597.04,6,1655.82,0.0,827.91
DUMMY_NH_951976_000149,Manager,1980-01-25,2024-02-18 00:00:00.000000,,112773.99,97983.96,97983.96,4,3919.36,0.0,1959.68
DUMMY_NH_559599_000150,Manager,1977-10-01,2024-12-19 00:00:00.000000,2024-12-20,97920.37,535.08,535.08,2,10.7,0.0,5.35
DUMMY_NH_219745_000151,Staff,1980-01-22,2024-11-26 00:00:00.000000,2024-12-13,58507.84,2877.43,2877.43,10,287.74,0.0,86.32
DUMMY_NH_268966_000152,Executive,1992-05-01,2024-09-20 00:00:00.000000,,312894.35,88054.97,88054.97,5,4402.75,0.0,2201.38
DUMMY_NH_700920_000153,Manager,1979-10-04,2024-10-10 00:00:00.000000,,157313.45,35674.91,35674.91,0,0.0,0.0,0.0
DUMMY_NH_723513_000154,Staff,1967-04-03,2024-05-24 00:00:00.000000,2024-08-05,57263.96,11577.96,11577.96,10,1157.8,0.0,347.34
DUMMY_NH_816790_000155,Executive,1983-04-21,2024-05-10 00:00:00.000000,,648365.74,418071.9,345000.0,10,23000.0,0.0,11500.0
DUMMY_NH_755661_000156,Staff,2001-03-02,2024-01-28 00:00:00.000000,,39913.17,36968.76,36968.76,4,1478.75,0.0,739.38
DUMMY_NH_284897_000157,Staff,1973-07-22,2024-04-20 00:00:00.000000,,49579.34,34678.45,34678.45,0,0.0,0.0,0.0
DUMMY_NH_749990_000158,Staff,1973-01-26,2024-09-19 00:00:00.000000,,50432.88,14330.65,14330.65,2,286.61,0.0,143.3
DUMMY_NH_899575_000159,Staff,1980-01-10,2024-12-06 00:00:00.000000,2024-12-30,50028.91,3417.28,3417.28,10,341.73,0.0,102.52
DUMMY_NH_416032_000160,Staff,1971-02-17,2024-11-07 00:00:00.000000,2024-11-24,51328.12,2524.33,2524.33,3,75.73,0.0,37.86
DUMMY_NH_506431_000161,Manager,1989-03-08,2024-11-11 00:00:00.000000,,106434.53,14831.04,14831.04,3,444.93,0.0,222.46
DUMMY_NH_608404_000162,Staff,1984-03-16,2024-11-03 00:00:00.000000,2024-12-12,40253.39,4399.28,4399.28,4,175.97,0.0,87.98
DUMMY_NH_448408_000163,Executive,1964-04-28,2024-06-23 00:00:00.000000,,200729.23,105300.58,105300.58,4,4212.02,0.0,2106.01
DUMMY_NH_152293_000164,Manager,1970-04-10,2024-04-01 00:00:00.000000,,98974.0,74365.71,74365.71,2,1487.31,0.0,743.66
DUMMY_NH_861386_000165,Manager,1993-05-04,2024-09-12 00:00:00.000000,,84699.56,25687.57,25687.57,3,770.63,0.0,385.32
DUMMY_NH_241109_000166,Manager,1982-02-04,2024-05-04 00:00:00.000000,,92513.84,61170.35,61170.35,3,1835.11,0.0,917.56
DUMMY_NH_888475_000167,Staff,1994-11-19,2024-05-28 00:00:00.000000,,54239.82,32306.78,32306.78,0,0.0,0.0,0.0
DUMMY_NH_837653_000168,Staff,1987-03-07,2024-07-17 00:00:00.000000,,78680.17,36115.49,36115.49,3,1083.46,0.0,541.73
DUMMY_NH_698750_000169,Staff,1976-10-14,2024-11-21 00:00:00.000000,2024-12-21,38109.21,3227.83,3227.83,0,0.0,0.0,0.0
DUMMY_NH_231960_000170,Manager,1994-02-01,2024-08-27 00:00:00.000000,,71290.16,24737.3,24737.3,3,742.12,0.0,371.06
DUMMY_NH_410634_000171,Staff,1973-04-16,2024-02-23 00:00:00.000000,2024-11-16,59468.8,43545.46,43545.46,4,1741.82,0.0,870.91
DUMMY_NH_617987_000172,Staff,1985-10-26,2024-12-23 00:00:00.000000,2024-12-30,51255.69,1120.34,1120.34,5,56.02,0.0,28.01
DUMMY_NH_567899_000173,Staff,1978-11-01,2024-06-20 00:00:00.000000,2024-11-05,46190.26,17542.2,17542.2,3,526.27,0.0,263.14
DUMMY_NH_921014_000174,Staff,1985-11-05,2024-12-29 00:00:00.000000,2024-12-31,50025.73,410.05,410.05,0,0.0,0.0,0.0
DUMMY_NH_378030_000175,Staff,1985-03-21,2024-02-25 00:00:00.000000,,51180.65,43489.57,43489.57,10,4348.96,0.0,1304.68
DUMMY_NH_906809_000176,Staff,1997-11-07,2024-06-10 00:00:00.000000,2024-07-22,34486.49,4051.69,4051.69,5,202.58,0.0,101.29
DUMMY_NH_160091_000177,Staff,1981-03-06,2024-09-29 00:00:00.000000,,37226.31,9560.86,9560.86,7,669.26,0.0,286.82
DUMMY_NH_614357_000178,Manager,1985-01-21,2024-07-19 00:00:00.000000,,67878.11,30786.25,30786.25,4,1231.45,0.0,615.72
DUMMY_NH_984681_000179,Staff,1979-07-02,2024-12-20 00:00:00.000000,2024-12-24,62162.07,849.21,849.21,6,50.95,0.0,25.48
DUMMY_NH_829057_000180,Staff,1977-01-27,2024-06-10 00:00:00.000000,,51489.58,28839.79,28839.79,3,865.19,0.0,432.6
DUMMY_NH_744451_000181,Staff,1980-04-07,2024-08-13 00:00:00.000000,2024-12-12,65029.95,21676.65,21676.65,3,650.3,0.0,325.15
DUMMY_NH_124901_000182,Staff,1981-02-16,2024-10-21 00:00:00.000000,2024-11-07,35458.3,1743.85,1743.85,3,52.32,0.0,26.16
DUMMY_NH_762861_000183,Staff,1974-05-01,2024-08-20 00:00:00.000000,2024-12-23,48151.61,16576.78,16576.78,3,497.3,0.0,248.65
DUMMY_NH_417836_000184,Manager,1983-03-22,2024-05-19 00:00:00.000000,,73941.34,45859.79,45859.79,5,2292.99,0.0,1146.49
