ssn,role,birth_date,hire_date,termination_date,gross_compensation,plan_year_compensation,capped_compensation,pre_tax_deferral_percentage,pre_tax_contributions,employer_non_elective_contribution,employer_match_contribution
DUMMY_NH_193343_00029,Staff,1987-02-18,2020-05-31 00:00:00.000000,,56341.2,33096.60655737705,33096.60655737705,10,3309.66,0.0,992.9
DUMMY_NH_271968_00030,Staff,1975-03-04,2020-07-20 00:00:00.000000,,34803.81,15690.242213114752,15690.242213114752,3,470.71,0.0,235.35
DUMMY_NH_990936_00031,Staff,1979-10-15,2020-02-27 00:00:00.000000,,61664.78,52061.24868852459,52061.24868852459,0,0.0,0.0,0.0
DUMMY_NH_556028_00032,Staff,1961-07-14,2020-05-25 00:00:00.000000,2020-11-10,54642.65,25380.46584699454,25380.46584699454,3,761.41,0.0,380.71
DUMMY_NH_563772_00033,Manager,1984-08-25,2020-12-24 00:00:00.000000,2020-12-29,128166.37,2101.0880327868854,2101.0880327868854,10,210.11,0.0,63.03
DUMMY_NH_823172_00034,Manager,1981-04-03,2020-03-12 00:00:00.000000,,78764.76,63485.25737704918,63485.25737704918,6,3809.12,0.0,1904.56
DUMMY_NH_119036_00035,Staff,1974-09-03,2020-01-11 00:00:00.000000,,50883.3,49493.04590163934,49493.04590163934,3,1484.79,0.0,742.4
DUMMY_NH_756513_00036,Staff,1987-07-01,2020-12-31 00:00:00.000000,2020-12-31,34399.35,93.9872950819672,93.9872950819672,2,1.88,0.0,0.94
DUMMY_NH_128666_00037,Staff,1981-05-14,2020-05-17 00:00:00.000000,,50285.51,31462.791775956288,31462.791775956288,4,1258.51,0.0,629.26
DUMMY_NH_176985_00038,Staff,1985-03-04,2020-02-13 00:00:00.000000,,69407.12,61252.731584699446,61252.731584699446,10,6125.27,0.0,1837.58
DUMMY_NH_227766_00039,Staff,1978-05-24,2020-08-08 00:00:00.000000,,57867.74,23083.85256830601,23083.85256830601,3,692.52,0.0,346.26
DUMMY_NH_698001_00040,Manager,1975-11-08,2020-03-12 00:00:00.000000,,87804.62,70771.48333333334,70771.48333333334,10,7077.15,0.0,2123.14
DUMMY_NH_760265_00041,Manager,1980-12-03,2020-06-13 00:00:00.000000,,81934.1,45220.459562841526,45220.459562841526,3,1356.61,0.0,678.31
DUMMY_NH_826163_00042,Executive,1965-03-21,2020-04-05 00:00:00.000000,,375614.34,278118.814590164,278118.814590164,10,27811.88,0.0,8343.56
DUMMY_NH_710303_00043,Staff,1991-10-10,2020-09-25 00:00:00.000000,,36207.9,9695.011475409838,9695.011475409838,4,387.8,0.0,193.9
DUMMY_NH_209357_00044,Staff,1979-09-21,2020-08-28 00:00:00.000000,,50816.82,17494.315081967212,17494.315081967212,4,699.77,0.0,349.89
DUMMY_NH_106520_00045,Manager,1993-12-20,2020-02-11 00:00:00.000000,,140743.8,124977.41803278687,124977.41803278687,4,4999.1,0.0,2499.55
DUMMY_NH_432536_00046,Manager,1990-09-11,2020-05-02 00:00:00.000000,2020-09-07,93045.9,32794.86639344262,32794.86639344262,3,983.85,0.0,491.92
DUMMY_NH_161281_00047,Manager,1964-08-27,2020-04-01 00:00:00.000000,,112234.34,84329.0806010929,84329.0806010929,4,3373.16,0.0,1686.58
DUMMY_NH_961051_00048,Staff,1983-12-06,2020-09-01 00:00:00.000000,2020-12-14,32753.98,9396.633606557376,9396.633606557376,5,469.83,0.0,234.92
DUMMY_NH_181802_00049,Staff,1964-08-02,2020-10-15 00:00:00.000000,2020-10-23,48010.33,1180.5818852459017,1180.5818852459017,0,0.0,0.0,0.0
DUMMY_NH_599921_00050,Staff,1974-05-19,2020-05-26 00:00:00.000000,2020-11-08,45085.83,20571.94975409836,20571.94975409836,10,2057.19,0.0,617.16
DUMMY_NH_812091_00051,Staff,1971-06-01,2020-11-29 00:00:00.000000,,61108.91,5509.819754098361,5509.819754098361,3,165.29,0.0,82.65
DUMMY_NH_172905_00052,Manager,1981-12-05,2020-11-15 00:00:00.000000,2020-11-22,78680.96,1719.8024043715848,1719.8024043715848,1,17.2,0.0,8.6
DUMMY_NH_525828_00053,Staff,1979-04-02,2020-01-03 00:00:00.000000,,54940.24,54640.02010928962,54640.02010928962,0,0.0,0.0,0.0
DUMMY_NH_885151_00054,Staff,1983-09-19,2020-10-04 00:00:00.000000,2020-12-31,46141.23,11220.135163934427,11220.135163934427,10,1122.01,0.0,336.6
DUMMY_NH_301947_00055,Staff,1969-03-12,2020-03-07 00:00:00.000000,2020-10-27,41351.73,26550.974180327874,26550.974180327874,0,0.0,0.0,0.0
DUMMY_NH_311467_00056,Manager,1988-03-07,2020-07-14 00:00:00.000000,2020-11-22,84072.81,30321.34131147541,30321.34131147541,3,909.64,0.0,454.82
DUMMY_NH_834870_00057,Staff,1964-05-16,2020-09-21 00:00:00.000000,2020-10-17,59063.46,4357.140491803279,4357.140491803279,3,130.71,0.0,65.36
DUMMY_NH_300787_00058,Staff,1975-11-18,2020-08-04 00:00:00.000000,,41990.56,17209.245901639344,17209.245901639344,6,1032.55,0.0,516.28
DUMMY_NH_190553_00059,Staff,1976-02-04,2020-11-02 00:00:00.000000,,42160.47,6911.552459016393,6911.552459016393,10,691.16,0.0,207.35
DUMMY_NH_309683_00060,Staff,1973-12-26,2020-01-18 00:00:00.000000,,47697.43,45481.97560109289,45481.97560109289,3,1364.46,0.0,682.23
DUMMY_NH_274748_00061,Staff,1999-06-08,2020-09-28 06:00:00.000000,2020-11-02,35277.88,3469.9554098360654,3469.9554098360654,5,173.5,0.0,86.75
DUMMY_NH_974924_00062,Staff,1962-12-17,2020-05-21 00:00:00.000000,,42308.85,26009.53893442623,26009.53893442623,3,780.29,0.0,390.14
DUMMY_NH_559435_00063,Staff,1963-06-01,2020-08-02 00:00:00.000000,2020-08-02,41012.35,112.05560109289617,112.05560109289617,3,3.36,0.0,1.68
DUMMY_NH_436803_00064,Executive,1977-09-24,2020-07-04 00:00:00.000000,,570982.73,282371.24079234974,282371.24079234974,4,11294.85,0.0,5647.42
DUMMY_NH_819725_00065,Staff,1971-10-01,2020-11-18 00:00:00.000000,2020-11-24,37806.38,723.0728415300546,723.0728415300546,5,36.15,0.0,18.08
DUMMY_NH_817261_00066,Staff,1988-08-18,2020-09-08 00:00:00.000000,2020-12-09,47165.71,11984.729590163934,11984.729590163934,10,1198.47,0.0,359.54
DUMMY_NH_352605_00067,Staff,1990-04-14,2020-11-16 00:00:00.000000,2020-12-28,42160.35,4953.265163934427,4953.265163934427,10,495.33,0.0,148.6
DUMMY_NH_586573_00068,Staff,1982-06-08,2020-01-02 00:00:00.000000,,31138.03,31052.953415300544,31052.953415300544,5,1552.65,0.0,776.32
DUMMY_NH_502693_00069,Staff,1983-11-09,2020-04-12 00:00:00.000000,2020-08-20,51195.9,18324.215573770492,18324.215573770492,4,732.97,0.0,366.48
DUMMY_NH_461529_00070,Staff,1981-08-10,2020-02-19 00:00:00.000000,,36811.99,31883.60882513661,31883.60882513661,3,956.51,0.0,478.25
DUMMY_NH_831842_00071,Staff,1966-01-20,2020-11-09 00:00:00.000000,2020-11-13,39043.82,533.385519125683,533.385519125683,3,16.0,0.0,8.0
DUMMY_NH_418203_00072,Staff,1982-10-16,2020-03-02 00:00:00.000000,2020-09-06,39996.08,20653.713442622953,20653.713442622953,0,0.0,0.0,0.0
DUMMY_NH_148252_00073,Staff,1985-03-23,2020-04-12 00:00:00.000000,,52686.77,38003.57180327869,38003.57180327869,6,2280.21,0.0,1140.11
DUMMY_NH_339599_00074,Staff,1974-05-05,2020-08-03 00:00:00.000000,,42811.98,17662.866065573773,17662.866065573773,2,353.26,0.0,176.63
DUMMY_NH_763716_00075,Staff,1965-09-16,2020-07-09 00:00:00.000000,2020-12-23,55292.57,25380.19606557377,25380.19606557377,5,1269.01,0.0,634.5
DUMMY_NH_436519_00076,Executive,1982-12-01,2020-11-02 00:00:00.000000,,442995.4,72622.19672131147,72622.19672131147,0,0.0,0.0,0.0
DUMMY_NH_267766_00077,Staff,1981-11-07,2020-08-07 00:00:00.000000,2020-11-09,42559.82,11046.947814207651,11046.947814207651,3,331.41,0.0,165.7
DUMMY_NH_102063_00078,Staff,1984-01-08,2020-08-22 00:00:00.000000,,50824.68,18330.212459016395,18330.212459016395,3,549.91,0.0,274.95
DUMMY_NH_246244_00079,Staff,1984-09-11,2020-09-02 00:00:00.000000,2020-09-20,44897.08,2330.7227322404374,2330.7227322404374,10,233.07,0.0,69.92
DUMMY_NH_288104_00080,Staff,1993-03-07,2020-09-22 00:00:00.000000,,38869.08,10726.1668852459,10726.1668852459,3,321.79,0.0,160.89
DUMMY_NH_552584_00081,Staff,1990-12-10,2020-06-05 00:00:00.000000,,71255.61,40884.36639344262,40884.36639344262,3,1226.53,0.0,613.27
DUMMY_NH_524323_00082,Staff,1983-08-03,2020-11-30 00:00:00.000000,2020-12-23,42063.89,2758.2878688524593,2758.2878688524593,3,82.75,0.0,41.37
DUMMY_NH_534267_00083,Staff,1985-04-10,2020-12-08 00:00:00.000000,2020-12-21,53320.38,2039.5773770491803,2039.5773770491803,3,61.19,0.0,30.59
DUMMY_NH_539196_00084,Manager,1992-11-06,2020-08-02 00:00:00.000000,,99774.49,41436.40021857924,41436.40021857924,3,1243.09,0.0,621.55
DUMMY_NH_314853_00085,Staff,1982-12-07,2020-05-15 00:00:00.000000,,60418.38,38132.91196721311,38132.91196721311,4,1525.32,0.0,762.66
DUMMY_NH_751657_00086,Staff,1981-11-08,2020-05-14 00:00:00.000000,,35862.51,22732.520000000004,22732.520000000004,3,681.98,0.0,340.99
DUMMY_NH_922140_00087,Manager,1974-07-11,2020-07-09 00:00:00.000000,,128653.86,61866.33704918033,61866.33704918033,0,0.0,0.0,0.0
DUMMY_NH_133298_00088,Staff,1998-02-25,2020-07-04 00:00:00.000000,,40943.28,20247.906229508197,20247.906229508197,4,809.92,0.0,404.96
DUMMY_NH_746347_00089,Staff,1979-07-24,2020-07-05 00:00:00.000000,,41960.07,20636.1,20636.1,9,1857.25,0.0,619.08
DUMMY_NH_301588_00090,Staff,1972-01-27,2020-03-14 00:00:00.000000,,46230.21,37009.430409836066,37009.430409836066,3,1110.28,0.0,555.14
DUMMY_NH_965240_00091,Staff,1983-10-10,2020-06-04 00:00:00.000000,2020-08-11,60871.63,11475.799098360654,11475.799098360654,6,688.55,0.0,344.27
DUMMY_NH_433824_00092,Staff,1995-05-21,2020-07-18 00:00:00.000000,,47246.68,21557.911366120217,21557.911366120217,0,0.0,0.0,0.0
DUMMY_NH_907919_00093,Staff,1965-11-20,2020-11-17 00:00:00.000000,2020-12-27,41551.18,4654.640382513661,4654.640382513661,3,139.64,0.0,69.82
DUMMY_NH_568399_00094,Manager,1993-06-21,2020-07-09 00:00:00.000000,,107594.59,51739.47497267759,51739.47497267759,2,1034.79,0.0,517.39
DUMMY_NH_301190_00095,Staff,1976-05-06,2020-11-18 00:00:00.000000,2020-12-21,57232.78,5316.706338797814,5316.706338797814,5,265.84,0.0,132.92
DUMMY_NH_100570_00096,Staff,1983-01-01,2020-01-02 00:00:00.000000,2020-04-26,49955.57,15832.912896174865,15832.912896174865,5,791.65,0.0,395.82
DUMMY_NH_574747_00097,Staff,1972-03-10,2020-07-17 00:00:00.000000,,50467.2,23165.27213114754,23165.27213114754,5,1158.26,0.0,579.13
DUMMY_NH_417949_00098,Staff,1982-04-10,2020-08-02 00:00:00.000000,2020-09-08,32533.83,3377.8293442622953,3377.8293442622953,3,101.33,0.0,50.67
DUMMY_NH_593076_00099,Staff,1972-04-02,2020-07-26 00:00:00.000000,2020-08-19,48303.36,3299.409836065574,3299.409836065574,0,0.0,0.0,0.0
DUMMY_NH_288157_00100,Staff,1979-11-04,2020-02-22 00:00:00.000000,,41464.17,35573.08573770492,35573.08573770492,0,0.0,0.0,0.0
DUMMY_NH_185917_00101,Executive,1984-07-28,2020-11-04 00:00:00.000000,2020-11-14,239344.04,7193.400109289618,7193.400109289618,3,215.8,0.0,107.9
DUMMY_NH_770564_00102,Staff,1987-12-19,2020-01-23 00:00:00.000000,,55810.75,52456.00546448088,52456.00546448088,0,0.0,0.0,0.0
DUMMY_NH_676026_00103,Manager,1999-08-04,2020-08-24 06:00:00.000000,,81189.99,28616.144016393446,28616.144016393446,10,2861.61,0.0,858.48
DUMMY_NH_353217_00104,Staff,1990-02-14,2020-06-16 00:00:00.000000,,37569.43,20427.094453551916,20427.094453551916,6,1225.63,0.0,612.81
DUMMY_NH_205462_00105,Staff,1988-05-20,2020-10-02 00:00:00.000000,2020-11-24,38931.33,5743.966721311475,5743.966721311475,5,287.2,0.0,143.6
DUMMY_NH_871750_00106,Staff,1976-03-24,2020-01-16 00:00:00.000000,2020-05-12,50723.91,16353.610327868855,16353.610327868855,3,490.61,0.0,245.3
DUMMY_NH_102673_00107,Executive,1987-07-08,2020-09-26 00:00:00.000000,2020-10-22,278666.08,20557.333770491805,20557.333770491805,3,616.72,0.0,308.36
DUMMY_NH_886749_00108,Manager,1971-01-13,2020-03-15 00:00:00.000000,,191449.98,152741.51409836067,152741.51409836067,3,4582.25,0.0,2291.12
DUMMY_NH_781341_00109,Staff,1975-03-20,2020-10-13 00:00:00.000000,2020-11-16,46176.38,4415.774043715846,4415.774043715846,0,0.0,0.0,0.0
DUMMY_NH_142102_00110,Staff,1997-08-24,2020-12-29 00:00:00.000000,2020-12-30,37568.97,205.29491803278688,205.29491803278688,4,8.21,0.0,4.11
DUMMY_NH_838349_00111,Manager,1978-01-16,2020-03-30 00:00:00.000000,,99656.9,75423.39153005464,75423.39153005464,3,2262.7,0.0,1131.35
DUMMY_NH_990863_00112,Executive,1986-10-06,2020-02-09 00:00:00.000000,,175828.3,157092.4975409836,157092.4975409836,8,12567.4,0.0,4712.77
DUMMY_NH_390758_00113,Executive,1968-04-12,2020-06-13 00:00:00.000000,,188990.54,104306.25431693989,104306.25431693989,5,5215.31,0.0,2607.66
DUMMY_NH_986765_00114,Staff,1989-04-05,2020-11-29 00:00:00.000000,,58699.05,5292.537295081967,5292.537295081967,3,158.78,0.0,79.39
DUMMY_NH_331225_00115,Staff,1981-07-16,2020-07-08 00:00:00.000000,,48833.91,23616.399098360656,23616.399098360656,3,708.49,0.0,354.25
DUMMY_NH_942874_00116,Staff,1972-02-13,2020-07-26 00:00:00.000000,,60678.06,26360.140819672128,26360.140819672128,10,2636.01,0.0,790.8
DUMMY_NH_304579_00117,Staff,1980-06-27,2020-05-03 00:00:00.000000,,50242.71,33357.86483606557,33357.86483606557,5,1667.89,0.0,833.95
DUMMY_NH_984354_00118,Staff,1979-06-12,2020-04-05 00:00:00.000000,,45672.92,33817.92710382514,33817.92710382514,5,1690.9,0.0,845.45
DUMMY_NH_316124_00119,Staff,1978-08-22,2020-01-02 00:00:00.000000,,70984.95,70791.00204918033,70791.00204918033,6,4247.46,0.0,2123.73
DUMMY_NH_117789_00120,Staff,1986-12-26,2020-10-13 00:00:00.000000,2020-12-04,39500.18,5719.971420765027,5719.971420765027,1,57.2,0.0,28.6
DUMMY_NH_111736_00121,Staff,1992-04-08,2020-10-17 00:00:00.000000,2020-10-30,42300.99,1618.0706557377048,1618.0706557377048,0,0.0,0.0,0.0
DUMMY_NH_398729_00122,Staff,1987-09-05,2020-11-12 00:00:00.000000,,41611.06,5684.571038251366,5684.571038251366,10,568.46,0.0,170.54
DUMMY_NH_854529_00123,Staff,1978-03-26,2020-12-03 00:00:00.000000,2020-12-28,56532.31,4015.9564480874315,4015.9564480874315,3,120.48,0.0,60.24
DUMMY_NH_779581_00124,Staff,1965-02-12,2020-04-09 00:00:00.000000,,74796.0,54564.29508196722,54564.29508196722,5,2728.21,0.0,1364.11
DUMMY_NH_473717_00125,Staff,1984-08-20,2020-10-11 00:00:00.000000,2020-11-15,49834.55,4901.759016393443,4901.759016393443,0,0.0,0.0,0.0
DUMMY_NH_266367_00126,Manager,1969-01-01,2020-12-04 00:00:00.000000,,100851.09,7715.38393442623,7715.38393442623,3,231.46,0.0,115.73
DUMMY_NH_665849_00127,Manager,1975-04-04,2020-04-19 00:00:00.000000,2020-11-14,97336.62,55848.88032786885,55848.88032786885,0,0.0,0.0,0.0
DUMMY_NH_712914_00128,Staff,1979-12-22,2020-04-02 00:00:00.000000,,61103.32,45744.015519125685,45744.015519125685,4,1829.76,0.0,914.88
DUMMY_NH_204926_00129,Staff,1981-05-16,2020-12-22 00:00:00.000000,2020-12-31,55131.6,1506.327868852459,1506.327868852459,0,0.0,0.0,0.0
DUMMY_NH_197829_00130,Manager,1971-05-22,2020-02-22 00:00:00.000000,,137503.54,117967.51792349727,117967.51792349727,10,11796.75,0.0,3539.03
DUMMY_NH_288905_00131,Staff,1975-09-17,2020-07-03 00:00:00.000000,,39120.3,19453.26393442623,19453.26393442623,10,1945.33,0.0,583.6
DUMMY_NH_538542_00132,Manager,1975-06-23,2020-04-08 00:00:00.000000,,91477.49,66983.51726775957,66983.51726775957,5,3349.18,0.0,1674.59
DUMMY_NH_938127_00133,Manager,1971-11-26,2020-09-12 00:00:00.000000,2020-11-18,73863.37,13723.249071038252,13723.249071038252,10,1372.32,0.0,411.7
DUMMY_NH_417803_00134,Staff,1982-09-18,2020-09-03 00:00:00.000000,2020-10-19,54172.05,6956.520081967214,6956.520081967214,3,208.7,0.0,104.35
DUMMY_NH_673820_00135,Manager,1974-11-14,2020-03-16 00:00:00.000000,,85908.73,68304.48204918033,68304.48204918033,3,2049.13,0.0,1024.57
DUMMY_NH_811025_00136,Executive,1978-12-13,2020-02-19 00:00:00.000000,,195146.32,169020.17333333334,169020.17333333334,0,0.0,0.0,0.0
DUMMY_NH_696246_00137,Manager,1986-01-06,2020-01-01 00:00:00.000000,2020-01-21,72812.58,4177.770983606558,4177.770983606558,3,125.33,0.0,62.67
DUMMY_NH_345028_00138,Staff,1957-05-12,2020-02-08 00:00:00.000000,2020-11-26,45120.44,36121.00797814208,36121.00797814208,3,1083.63,0.0,541.82
DUMMY_NH_358355_00139,Staff,1973-10-23,2020-12-02 00:00:00.000000,2020-12-31,56413.01,4624.017213114754,4624.017213114754,3,138.72,0.0,69.36
DUMMY_NH_348789_00140,Staff,1986-12-06,2020-09-20 00:00:00.000000,2020-10-19,53979.43,4424.54344262295,4424.54344262295,9,398.21,0.0,132.74
DUMMY_NH_587486_00141,Executive,1978-08-21,2020-03-30 00:00:00.000000,,303916.23,230013.10303278686,230013.10303278686,3,6900.39,0.0,3450.2
DUMMY_NH_403709_00142,Staff,1984-01-05,2020-12-22 00:00:00.000000,2020-12-31,45477.94,1242.5666666666666,1242.5666666666666,3,37.28,0.0,18.64
DUMMY_NH_272749_00143,Staff,1981-02-17,2020-04-01 00:00:00.000000,,43459.97,32654.349043715847,32654.349043715847,6,1959.26,0.0,979.63
DUMMY_NH_304818_00144,Staff,1976-02-08,2020-10-08 00:00:00.000000,2020-10-15,91817.48,2006.9394535519125,2006.9394535519125,10,200.69,0.0,60.21
DUMMY_NH_238202_00145,Staff,1979-11-03,2020-02-29 00:00:00.000000,,53092.37,44533.76390710383,44533.76390710383,3,1336.01,0.0,668.01
DUMMY_NH_546517_00146,Staff,1980-03-07,2020-02-27 00:00:00.000000,2020-11-29,61323.89,46411.79653005464,46411.79653005464,10,4641.18,0.0,1392.35
DUMMY_NH_900593_00147,Staff,1995-10-01,2020-01-28 00:00:00.000000,,48038.04,44494.25016393443,44494.25016393443,4,1779.77,0.0,889.89
DUMMY_NH_150050_00148,Manager,1987-02-25,2020-01-10 00:00:00.000000,,75283.53,73432.2956557377,73432.2956557377,10,7343.23,0.0,2202.97
DUMMY_NH_230730_00149,Staff,1983-06-09,2020-08-11 00:00:00.000000,2020-09-14,47236.42,4517.143989071038,4517.143989071038,10,451.71,0.0,135.51
DUMMY_NH_871814_00150,Staff,1986-09-03,2020-04-13 00:00:00.000000,,66743.1,47960.20573770492,47960.20573770492,3,1438.81,0.0,719.4
DUMMY_NH_914406_00151,Manager,1968-11-19,2020-03-04 00:00:00.000000,,72702.23,60187.91172131147,60187.91172131147,4,2407.52,0.0,1203.76
DUMMY_NH_924746_00152,Manager,1997-10-22,2020-01-16 00:00:00.000000,,79108.75,75866.5881147541,75866.5881147541,3,2276.0,0.0,1138.0
DUMMY_NH_104163_00153,Executive,1998-03-02,2020-05-01 00:00:00.000000,,347481.69,232603.86352459015,232603.86352459015,10,23000.0,0.0,6978.12
DUMMY_NH_763937_00154,Manager,1984-06-03,2020-12-09 00:00:00.000000,2020-12-22,80996.79,3098.2378688524586,3098.2378688524586,4,123.93,0.0,61.96
DUMMY_NH_479232_00155,Staff,1975-04-11,2020-02-23 00:00:00.000000,,53589.76,45829.49420765027,45829.49420765027,3,1374.88,0.0,687.44
DUMMY_NH_898036_00156,Staff,1977-02-23,2020-05-10 00:00:00.000000,,59086.55,38099.52404371585,38099.52404371585,3,1142.99,0.0,571.49
DUMMY_NH_377451_00157,Staff,1996-08-22,2020-11-19 00:00:00.000000,2020-12-25,46226.78,4673.1990710382515,4673.1990710382515,3,140.2,0.0,70.1
DUMMY_NH_293206_00158,Staff,1980-03-12,2020-07-23 00:00:00.000000,,54710.41,24216.0831147541,24216.0831147541,1,242.16,0.0,121.08
DUMMY_NH_166060_00159,Staff,1976-06-10,2020-06-19 00:00:00.000000,,42091.18,22540.631912568308,22540.631912568308,6,1352.44,0.0,676.22
DUMMY_NH_504139_00160,Staff,1970-07-02,2020-01-14 00:00:00.000000,,58111.81,56047.72931693988,56047.72931693988,5,2802.39,0.0,1401.19
DUMMY_NH_126286_00161,Staff,1982-11-22,2020-08-04 00:00:00.000000,2020-09-24,64094.72,9106.353661202185,9106.353661202185,2,182.13,0.0,91.06
DUMMY_NH_872231_00162,Staff,1975-02-21,2020-01-03 00:00:00.000000,,48451.74,48186.97639344262,48186.97639344262,3,1445.61,0.0,722.8
DUMMY_NH_883408_00163,Staff,1966-10-03,2020-11-22 00:00:00.000000,2020-12-06,63200.98,2590.2040983606557,2590.2040983606557,5,129.51,0.0,64.76
DUMMY_NH_742644_00164,Executive,1963-03-01,2020-06-06 00:00:00.000000,2020-11-25,166188.29,78553.48133879782,78553.48133879782,3,2356.6,0.0,1178.3
DUMMY_NH_234398_00165,Executive,1961-05-22,2020-03-10 00:00:00.000000,,296583.53,240670.24155737707,240670.24155737707,4,9626.81,0.0,4813.4
DUMMY_NH_116222_00166,Staff,1978-11-28,2020-11-17 00:00:00.000000,2020-12-13,59400.5,4382.004098360656,4382.004098360656,0,0.0,0.0,0.0
DUMMY_NH_398773_00167,Manager,1986-10-13,2020-04-26 00:00:00.000000,,123942.46,84660.15027322405,84660.15027322405,3,2539.8,0.0,1269.9
DUMMY_NH_468228_00168,Staff,1957-10-28,2020-10-02 00:00:00.000000,,61592.94,15314.091639344262,15314.091639344262,10,1531.41,0.0,459.42
