ssn,role,birth_date,hire_date,termination_date,gross_compensation,plan_year_compensation,capped_compensation,pre_tax_deferral_percentage,pre_tax_contributions,employer_non_elective_contribution,employer_match_contribution
DUMMY_NH_122490_00032,Staff,1975-05-07,2021-05-28 00:00:00.000000,,69056.47,41244.68619178082,41244.68619178082,0,0.0,0.0,0.0
DUMMY_NH_603074_00033,Manager,1986-04-16,2021-10-15 00:00:00.000000,2021-10-29,120822.34,4965.301643835616,4965.301643835616,6,297.92,0.0,148.96
DUMMY_NH_698824_00034,Staff,1981-01-13,2021-04-05 00:00:00.000000,,52897.82,39274.81978082191,39274.81978082191,4,1570.99,0.0,785.5
DUMMY_NH_401898_00035,Manager,1995-02-28,2021-06-08 00:00:00.000000,2021-10-19,105956.92,38899.252821917806,38899.252821917806,10,3889.93,0.0,1166.98
DUMMY_NH_947493_00036,Manager,1979-05-05,2021-09-17 00:00:00.000000,2021-10-16,86798.47,7134.120821917808,7134.120821917808,6,428.05,0.0,214.02
DUMMY_NH_123241_00037,Executive,1990-11-03,2021-06-22 00:00:00.000000,,171102.54,90473.39786301371,90473.39786301371,3,2714.2,0.0,1357.1
DUMMY_NH_325366_00038,Staff,1964-05-21,2021-04-24 00:00:00.000000,,67431.0,46555.10136986302,46555.10136986302,3,1396.65,0.0,698.33
DUMMY_NH_500863_00039,Staff,1990-03-15,2021-02-17 00:00:00.000000,2021-09-11,60192.74,34136.70460273972,34136.70460273972,0,0.0,0.0,0.0
DUMMY_NH_764638_00040,Staff,1970-08-26,2021-08-02 00:00:00.000000,2021-10-20,60016.04,13154.200547945205,13154.200547945205,10,1315.42,0.0,394.63
DUMMY_NH_880227_00041,Manager,1982-03-12,2021-07-30 00:00:00.000000,2021-11-23,70206.83,22504.65509589041,22504.65509589041,0,0.0,0.0,0.0
DUMMY_NH_624305_00042,Staff,1974-03-26,2021-10-22 00:00:00.000000,,46560.33,9056.94090410959,9056.94090410959,3,271.71,0.0,135.85
DUMMY_NH_548173_00043,Staff,1993-10-20,2021-01-09 00:00:00.000000,,40269.6,39386.97863013698,39386.97863013698,3,1181.61,0.0,590.8
DUMMY_NH_874530_00044,Staff,1981-01-26,2021-03-31 00:00:00.000000,,55212.52,41749.74115068493,41749.74115068493,2,834.99,0.0,417.5
DUMMY_NH_722550_00045,Manager,1976-08-25,2021-12-13 00:00:00.000000,2021-12-17,97225.01,1331.8494520547945,1331.8494520547945,3,39.96,0.0,19.98
DUMMY_NH_720532_00046,Staff,1973-06-21,2021-07-21 00:00:00.000000,2021-10-18,44651.21,11009.887397260272,11009.887397260272,10,1100.99,0.0,330.3
DUMMY_NH_580327_00047,Staff,1993-05-24,2021-06-27 00:00:00.000000,,40093.76,20651.032547945208,20651.032547945208,10,2065.1,0.0,619.53
DUMMY_NH_385900_00048,Staff,1988-10-19,2021-04-21 00:00:00.000000,,47931.71,33486.53712328767,33486.53712328767,1,334.87,0.0,167.43
DUMMY_NH_901028_00049,Staff,1976-07-17,2021-09-30 00:00:00.000000,2021-11-03,63709.05,6109.0869863013695,6109.0869863013695,3,183.27,0.0,91.64
DUMMY_NH_255988_00050,Staff,1985-02-04,2021-04-11 00:00:00.000000,,42641.5,30958.897260273974,30958.897260273974,3,928.77,0.0,464.38
DUMMY_NH_387858_00051,Manager,1988-05-28,2021-08-30 00:00:00.000000,2021-08-30,86758.53,237.69460273972604,237.69460273972604,1,2.38,0.0,1.19
DUMMY_NH_127466_00052,Executive,1992-10-23,2021-12-05 00:00:00.000000,2021-12-11,226630.96,4346.347178082192,4346.347178082192,10,434.63,0.0,130.39
DUMMY_NH_276943_00053,Manager,1994-06-05,2021-12-19 00:00:00.000000,2021-12-31,73680.82,2624.248383561644,2624.248383561644,3,78.73,0.0,39.36
DUMMY_NH_359024_00054,Manager,1991-05-12,2021-11-30 00:00:00.000000,2021-12-02,91475.49,751.8533424657534,751.8533424657534,10,75.19,0.0,22.56
DUMMY_NH_888108_00055,Staff,1977-07-13,2021-06-22 00:00:00.000000,,54452.22,28792.5437260274,28792.5437260274,5,1439.63,0.0,719.81
DUMMY_NH_792595_00056,Staff,1980-04-28,2021-08-25 00:00:00.000000,2021-09-05,40430.13,1329.2097534246573,1329.2097534246573,3,39.88,0.0,19.94
DUMMY_NH_820861_00057,Staff,1972-07-03,2021-05-11 00:00:00.000000,2021-05-26,75836.16,3324.3248219178085,3324.3248219178085,3,99.73,0.0,49.86
DUMMY_NH_294797_00058,Staff,1979-07-09,2021-04-13 00:00:00.000000,,59662.07,42989.38194520548,42989.38194520548,6,2579.36,0.0,1289.68
DUMMY_NH_367682_00059,Staff,1997-03-28,2021-01-22 00:00:00.000000,,66445.7,62622.79671232877,62622.79671232877,0,0.0,0.0,0.0
DUMMY_NH_682132_00060,Executive,1982-06-28,2021-02-02 00:00:00.000000,2021-10-18,187793.94,133256.52180821917,133256.52180821917,1,1332.57,0.0,666.28
DUMMY_NH_501322_00061,Staff,1969-05-04,2021-07-07 00:00:00.000000,2021-10-26,67596.28,20741.872219178083,20741.872219178083,3,622.26,0.0,311.13
DUMMY_NH_743840_00062,Staff,1990-06-26,2021-05-24 00:00:00.000000,,31537.73,19181.852219178083,19181.852219178083,0,0.0,0.0,0.0
DUMMY_NH_748360_00063,Staff,1999-07-18,2021-03-04 00:00:00.000000,2021-05-18,30000.0,6246.575342465753,6246.575342465753,3,187.4,0.0,93.7
DUMMY_NH_883983_00064,Staff,1979-11-20,2021-02-15 00:00:00.000000,,46856.86,41079.986849315064,41079.986849315064,1,410.8,0.0,205.4
DUMMY_NH_814793_00065,Staff,1991-09-10,2021-12-28 00:00:00.000000,2021-12-31,47834.39,524.212493150685,524.212493150685,4,20.97,0.0,10.48
DUMMY_NH_944662_00066,Staff,1976-09-28,2021-02-24 00:00:00.000000,,44299.68,37745.75473972603,37745.75473972603,3,1132.37,0.0,566.19
DUMMY_NH_308207_00067,Manager,1982-05-03,2021-07-15 00:00:00.000000,2021-10-03,86602.16,19218.561534246575,19218.561534246575,5,960.93,0.0,480.46
DUMMY_NH_872428_00068,Staff,1992-09-15,2021-05-11 00:00:00.000000,2021-10-13,37931.46,16211.802082191782,16211.802082191782,4,648.47,0.0,324.24
DUMMY_NH_598594_00069,Staff,1991-02-02,2021-11-05 00:00:00.000000,2021-11-23,31411.9,1635.14,1635.14,3,49.05,0.0,24.53
DUMMY_NH_285607_00070,Manager,1984-07-15,2021-01-09 00:00:00.000000,,100416.01,98215.11115068493,98215.11115068493,3,2946.45,0.0,1473.23
DUMMY_NH_724107_00071,Staff,1998-09-01,2021-08-01 00:00:00.000000,,47040.72,19718.43879452055,19718.43879452055,3,591.55,0.0,295.78
DUMMY_NH_373145_00072,Staff,1984-05-15,2021-11-14 00:00:00.000000,2021-12-06,40600.12,2558.3637260273977,2558.3637260273977,4,102.33,0.0,51.17
DUMMY_NH_294503_00073,Staff,1986-10-14,2021-05-21 00:00:00.000000,,48191.62,29707.16301369863,29707.16301369863,3,891.21,0.0,445.61
DUMMY_NH_957285_00074,Staff,1990-05-09,2021-04-24 00:00:00.000000,,61201.31,42254.055123287675,42254.055123287675,5,2112.7,0.0,1056.35
DUMMY_NH_516261_00075,Staff,1966-08-19,2021-03-10 00:00:00.000000,,63823.07,51932.744630136986,51932.744630136986,3,1557.98,0.0,778.99
DUMMY_NH_673545_00076,Staff,1992-05-01,2021-12-08 00:00:00.000000,2021-12-08,44351.81,121.51180821917808,121.51180821917808,2,2.43,0.0,1.22
DUMMY_NH_749252_00077,Staff,1989-12-24,2021-12-04 00:00:00.000000,2021-12-26,45658.72,2877.1248219178087,2877.1248219178087,4,115.08,0.0,57.54
DUMMY_NH_616233_00078,Executive,1980-03-23,2021-04-18 00:00:00.000000,2021-07-16,228422.99,56323.476986301364,56323.476986301364,3,1689.7,0.0,844.85
DUMMY_NH_760513_00079,Manager,1973-09-10,2021-12-05 00:00:00.000000,2021-12-07,124228.44,1021.0556712328766,1021.0556712328766,7,71.47,0.0,30.63
DUMMY_NH_749199_00080,Manager,1986-05-20,2021-05-02 00:00:00.000000,2021-08-13,73009.88,20802.815123287673,20802.815123287673,1,208.03,0.0,104.01
DUMMY_NH_573483_00081,Staff,1975-11-08,2021-05-17 00:00:00.000000,,48039.94,30140.126739726027,30140.126739726027,1,301.4,0.0,150.7
DUMMY_NH_337680_00082,Staff,1986-02-12,2021-03-18 00:00:00.000000,,62323.39,49346.46495890411,49346.46495890411,0,0.0,0.0,0.0
DUMMY_NH_123670_00083,Executive,1982-03-02,2021-11-16 00:00:00.000000,2021-11-26,183896.56,5542.088109589041,5542.088109589041,5,277.1,0.0,138.55
DUMMY_NH_774291_00084,Staff,1986-01-01,2021-05-03 00:00:00.000000,,53780.05,35804.25246575343,35804.25246575343,0,0.0,0.0,0.0
DUMMY_NH_654450_00085,Staff,1999-02-11,2021-03-02 00:00:00.000000,2021-11-17,38540.87,27559.361835616437,27559.361835616437,3,826.78,0.0,413.39
DUMMY_NH_742079_00086,Manager,1992-01-12,2021-08-30 00:00:00.000000,,148685.96,50512.490520547944,50512.490520547944,10,5051.25,0.0,1515.37
DUMMY_NH_974521_00087,Staff,1980-11-03,2021-09-17 00:00:00.000000,,45189.22,13123.444712328766,13123.444712328766,4,524.94,0.0,262.47
DUMMY_NH_958403_00088,Manager,1960-12-17,2021-01-10 00:00:00.000000,,133715.23,130418.14213698631,130418.14213698631,3,3912.54,0.0,1956.27
DUMMY_NH_969636_00089,Staff,1995-04-22,2021-02-12 00:00:00.000000,,41031.83,36310.35915068493,36310.35915068493,3,1089.31,0.0,544.66
DUMMY_NH_381153_00090,Staff,1985-09-11,2021-09-18 00:00:00.000000,2021-12-01,41274.67,8481.096575342464,8481.096575342464,3,254.43,0.0,127.22
DUMMY_NH_119819_00091,Staff,1980-08-10,2021-11-30 00:00:00.000000,2021-12-31,43795.76,3839.628273972603,3839.628273972603,3,115.19,0.0,57.59
DUMMY_NH_559888_00092,Staff,1984-07-02,2021-09-06 00:00:00.000000,2021-09-29,63551.62,4178.736657534247,4178.736657534247,3,125.36,0.0,62.68
DUMMY_NH_997374_00093,Executive,1975-09-26,2021-02-20 00:00:00.000000,,370630.46,319859.16410958907,319859.16410958907,0,0.0,0.0,0.0
DUMMY_NH_427989_00094,Staff,1986-01-25,2021-06-28 00:00:00.000000,,31351.31,16062.178000000002,16062.178000000002,10,1606.22,0.0,481.87
DUMMY_NH_667408_00095,Manager,1977-02-08,2021-05-31 00:00:00.000000,,66433.31,39131.9497260274,39131.9497260274,0,0.0,0.0,0.0
DUMMY_NH_651661_00096,Staff,1968-05-16,2021-08-26 00:00:00.000000,,48527.07,17017.712219178084,17017.712219178084,3,510.53,0.0,255.27
DUMMY_NH_133513_00097,Staff,1977-07-25,2021-10-17 00:00:00.000000,,70375.03,14653.43090410959,14653.43090410959,6,879.21,0.0,439.6
DUMMY_NH_413308_00098,Staff,1988-02-13,2021-02-23 00:00:00.000000,,56680.06,48449.80471232877,48449.80471232877,0,0.0,0.0,0.0
DUMMY_NH_175890_00099,Manager,1988-04-24,2021-12-06 00:00:00.000000,2021-12-11,81482.61,1339.4401643835615,1339.4401643835615,10,133.94,0.0,40.18
DUMMY_NH_821702_00100,Staff,1975-04-17,2021-01-11 00:00:00.000000,,44998.79,43765.946438356164,43765.946438356164,0,0.0,0.0,0.0
DUMMY_NH_518724_00101,Staff,1967-04-16,2021-12-20 00:00:00.000000,2021-12-29,39704.33,1087.7898630136986,1087.7898630136986,5,54.39,0.0,27.19
DUMMY_NH_614256_00102,Staff,1983-01-18,2021-02-15 00:00:00.000000,2021-02-19,42321.76,579.7501369863014,579.7501369863014,4,23.19,0.0,11.6
DUMMY_NH_644948_00103,Staff,1961-02-18,2021-01-02 00:00:00.000000,,60243.89,60078.838246575346,60078.838246575346,3,1802.37,0.0,901.18
DUMMY_NH_613659_00104,Staff,1965-11-02,2021-12-29 00:00:00.000000,2021-12-31,57064.93,469.02682191780815,469.02682191780815,3,14.07,0.0,7.04
DUMMY_NH_113552_00105,Manager,1982-02-12,2021-10-13 00:00:00.000000,,71204.65,15606.498630136985,15606.498630136985,3,468.19,0.0,234.1
DUMMY_NH_803836_00106,Staff,1980-07-17,2021-04-18 00:00:00.000000,,50435.95,35650.61671232877,35650.61671232877,3,1069.52,0.0,534.76
DUMMY_NH_868303_00107,Manager,1975-07-04,2021-12-10 00:00:00.000000,2021-12-14,109577.02,1501.0550684931507,1501.0550684931507,3,45.03,0.0,22.52
DUMMY_NH_147482_00108,Staff,1965-01-28,2021-03-01 00:00:00.000000,,51729.37,43367.636219178086,43367.636219178086,3,1301.03,0.0,650.51
DUMMY_NH_688921_00109,Staff,1985-07-26,2021-09-13 00:00:00.000000,2021-11-25,62703.78,12712.547178082192,12712.547178082192,1,127.13,0.0,63.56
DUMMY_NH_678960_00110,Staff,1985-01-01,2021-08-15 00:00:00.000000,,46693.46,17781.89298630137,17781.89298630137,5,889.09,0.0,444.55
DUMMY_NH_263061_00111,Staff,1989-12-18,2021-02-22 00:00:00.000000,,35958.39,30835.55087671233,30835.55087671233,8,2466.84,0.0,925.07
DUMMY_NH_859635_00112,Staff,1964-02-27,2021-03-24 00:00:00.000000,,71852.08,55709.96887671233,55709.96887671233,5,2785.5,0.0,1392.75
DUMMY_NH_416056_00113,Staff,1991-02-17,2021-03-31 00:00:00.000000,,41409.37,31312.290739726028,31312.290739726028,0,0.0,0.0,0.0
DUMMY_NH_943747_00114,Staff,1986-10-01,2021-12-05 00:00:00.000000,2021-12-09,70164.19,961.1532876712329,961.1532876712329,3,28.83,0.0,14.42
DUMMY_NH_640496_00115,Staff,1995-08-11,2021-12-27 00:00:00.000000,2021-12-27,36051.82,98.7721095890411,98.7721095890411,3,2.96,0.0,1.48
DUMMY_NH_714239_00116,Staff,1968-11-02,2021-04-06 00:00:00.000000,2021-06-18,49397.18,10014.770739726027,10014.770739726027,0,0.0,0.0,0.0
DUMMY_NH_695241_00117,Staff,1984-06-11,2021-05-18 00:00:00.000000,2021-07-29,51906.19,10381.238000000001,10381.238000000001,3,311.44,0.0,155.72
DUMMY_NH_108093_00118,Manager,1976-08-11,2021-09-17 00:00:00.000000,2021-10-26,93968.36,10297.902465753425,10297.902465753425,3,308.94,0.0,154.47
DUMMY_NH_404412_00119,Staff,1980-05-12,2021-08-09 00:00:00.000000,2021-12-08,51257.88,17132.770849315068,17132.770849315068,4,685.31,0.0,342.66
DUMMY_NH_569543_00120,Executive,1990-06-13,2021-05-23 00:00:00.000000,,148247.47,90573.11180821918,90573.11180821918,4,3622.92,0.0,1811.46
DUMMY_NH_369618_00121,Staff,1968-08-13,2021-06-28 00:00:00.000000,2021-07-21,40432.97,2658.606246575342,2658.606246575342,1,26.59,0.0,13.29
DUMMY_NH_809707_00122,Manager,1975-02-18,2021-06-15 00:00:00.000000,,104010.21,56991.89589041096,56991.89589041096,3,1709.76,0.0,854.88
DUMMY_NH_447431_00123,Manager,1987-05-05,2021-08-03 00:00:00.000000,2021-08-29,65000.0,4808.219178082192,4808.219178082192,3,144.25,0.0,72.12
DUMMY_NH_936663_00124,Manager,1986-09-27,2021-07-03 00:00:00.000000,2021-08-25,81524.08,12061.096767123288,12061.096767123288,0,0.0,0.0,0.0
DUMMY_NH_814690_00125,Manager,1975-08-11,2021-12-24 00:00:00.000000,2021-12-30,75837.14,1454.4109041095892,1454.4109041095892,10,145.44,0.0,43.63
DUMMY_NH_878576_00126,Staff,1972-12-06,2021-02-20 00:00:00.000000,,75763.95,65385.326712328766,65385.326712328766,3,1961.56,0.0,980.78
DUMMY_NH_213861_00127,Staff,1986-12-14,2021-08-23 00:00:00.000000,,43586.08,15643.223232876713,15643.223232876713,3,469.3,0.0,234.65
DUMMY_NH_592758_00128,Staff,1974-09-08,2021-11-16 00:00:00.000000,,47687.19,6009.892438356165,6009.892438356165,10,600.99,0.0,180.3
DUMMY_NH_726512_00129,Staff,1977-02-14,2021-07-27 00:00:00.000000,,55956.67,24222.33934246575,24222.33934246575,10,2422.23,0.0,726.67
DUMMY_NH_267027_00130,Staff,1967-12-11,2021-06-19 00:00:00.000000,,59712.69,32064.89654794521,32064.89654794521,6,1923.89,0.0,961.95
DUMMY_NH_803743_00131,Executive,1991-08-17,2021-11-11 00:00:00.000000,2021-12-10,130000.0,10684.931506849314,10684.931506849314,1,106.85,0.0,53.42
DUMMY_NH_153144_00132,Manager,1981-02-07,2021-09-06 00:00:00.000000,2021-10-30,111474.0,16797.45205479452,16797.45205479452,3,503.92,0.0,251.96
DUMMY_NH_676027_00133,Manager,1983-05-05,2021-07-10 00:00:00.000000,2021-11-19,150791.12,54945.80536986301,54945.80536986301,5,2747.29,0.0,1373.65
DUMMY_NH_177167_00134,Manager,1966-10-26,2021-02-17 00:00:00.000000,,111028.48,96731.66202739725,96731.66202739725,3,2901.95,0.0,1450.97
DUMMY_NH_556361_00135,Staff,1976-10-12,2021-09-20 00:00:00.000000,2021-10-06,38177.67,1778.1380547945205,1778.1380547945205,3,53.34,0.0,26.67
DUMMY_NH_540511_00136,Staff,1984-05-18,2021-07-07 00:00:00.000000,,33331.72,16254.920986301371,16254.920986301371,0,0.0,0.0,0.0
DUMMY_NH_673873_00137,Staff,1984-03-06,2021-11-29 00:00:00.000000,2021-12-19,53324.37,3067.977452054795,3067.977452054795,3,92.04,0.0,46.02
DUMMY_NH_193673_00138,Staff,1974-02-03,2021-06-25 00:00:00.000000,,37386.79,19461.616712328767,19461.616712328767,2,389.23,0.0,194.62
DUMMY_NH_175005_00139,Staff,1981-06-18,2021-03-06 00:00:00.000000,,51475.64,42449.77435616439,42449.77435616439,1,424.5,0.0,212.25
DUMMY_NH_787314_00140,Staff,1974-09-13,2021-08-16 00:00:00.000000,,44071.61,16662.69090410959,16662.69090410959,2,333.25,0.0,166.63
DUMMY_NH_754358_00141,Staff,1977-08-10,2021-09-16 00:00:00.000000,2021-12-07,47851.41,10881.279534246576,10881.279534246576,10,1088.13,0.0,326.44
DUMMY_NH_140588_00142,Executive,1990-08-04,2021-11-12 00:00:00.000000,2021-11-26,279497.27,11486.189178082192,11486.189178082192,2,229.72,0.0,114.86
DUMMY_NH_145029_00143,Staff,1978-12-05,2021-12-27 00:00:00.000000,,50814.11,696.083698630137,696.083698630137,3,20.88,0.0,10.44
DUMMY_NH_466497_00144,Staff,1982-10-21,2021-02-11 00:00:00.000000,2021-07-18,37908.2,16409.57698630137,16409.57698630137,3,492.29,0.0,246.14
DUMMY_NH_276788_00145,Staff,1983-05-11,2021-05-25 00:00:00.000000,,58855.62,35635.8685479452,35635.8685479452,3,1069.08,0.0,534.54
DUMMY_NH_550894_00146,Manager,1978-03-19,2021-10-10 00:00:00.000000,2021-12-25,86010.51,18144.682931506846,18144.682931506846,1,181.45,0.0,90.72
DUMMY_NH_212504_00147,Staff,1981-09-05,2021-01-21 00:00:00.000000,,38748.38,36625.18109589041,36625.18109589041,3,1098.76,0.0,549.38
DUMMY_NH_172684_00148,Staff,1979-08-09,2021-02-15 00:00:00.000000,,45062.79,39507.10356164383,39507.10356164383,10,3950.71,0.0,1185.21
DUMMY_NH_978718_00149,Staff,1960-05-17,2021-03-22 00:00:00.000000,2021-07-29,65836.19,23448.50602739726,23448.50602739726,0,0.0,0.0,0.0
DUMMY_NH_322021_00150,Staff,1971-10-25,2021-03-08 00:00:00.000000,,36131.49,29598.124684931503,29598.124684931503,3,887.94,0.0,443.97
DUMMY_NH_557588_00151,Staff,1976-08-09,2021-03-27 00:00:00.000000,,60098.62,46103.05095890411,46103.05095890411,5,2305.15,0.0,1152.58
DUMMY_NH_675377_00152,Staff,1987-08-19,2021-04-07 00:00:00.000000,,64297.94,47386.700986301366,47386.700986301366,0,0.0,0.0,0.0
DUMMY_NH_610756_00153,Executive,1976-07-14,2021-07-21 00:00:00.000000,2021-08-29,272296.42,29840.703561643833,29840.703561643833,3,895.22,0.0,447.61
DUMMY_NH_891244_00154,Staff,1974-02-08,2021-02-03 00:00:00.000000,,43803.02,39842.74695890411,39842.74695890411,0,0.0,0.0,0.0
DUMMY_NH_344162_00155,Executive,1989-04-22,2021-11-27 00:00:00.000000,2021-12-08,253264.58,8326.506739726026,8326.506739726026,0,0.0,0.0,0.0
DUMMY_NH_597899_00156,Staff,1990-01-26,2021-03-04 00:00:00.000000,2021-08-15,44082.08,19927.515616438355,19927.515616438355,5,996.38,0.0,498.19
DUMMY_NH_816525_00157,Staff,1995-03-06,2021-08-07 00:00:00.000000,,40450.53,16291.035369863013,16291.035369863013,1,162.91,0.0,81.46
DUMMY_NH_364073_00158,Staff,1981-03-15,2021-11-12 00:00:00.000000,2021-11-22,43224.33,1302.6510410958906,1302.6510410958906,5,65.13,0.0,32.57
DUMMY_NH_692661_00159,Manager,1987-06-01,2021-10-07 00:00:00.000000,2021-12-13,103121.34,19211.646904109588,19211.646904109588,10,1921.16,0.0,576.35
DUMMY_NH_186396_00160,Manager,1966-09-17,2021-02-27 00:00:00.000000,,120663.58,101820.2264109589,101820.2264109589,3,3054.61,0.0,1527.3
DUMMY_NH_187124_00161,Executive,1984-09-07,2021-08-23 00:00:00.000000,,231451.41,83068.86221917809,83068.86221917809,8,6645.51,0.0,2492.07
DUMMY_NH_905386_00162,Staff,1977-04-03,2021-08-25 00:00:00.000000,2021-11-20,47874.96,11542.456109589042,11542.456109589042,5,577.12,0.0,288.56
DUMMY_NH_446321_00163,Staff,1973-03-11,2021-12-12 00:00:00.000000,2021-12-14,45688.16,375.5191232876712,375.5191232876712,4,15.02,0.0,7.51
DUMMY_NH_157479_00164,Staff,1973-07-23,2021-09-16 00:00:00.000000,,56859.48,16668.395506849316,16668.395506849316,3,500.05,0.0,250.03
DUMMY_NH_729686_00165,Manager,1989-06-04,2021-10-25 00:00:00.000000,2021-11-19,82042.61,5844.1311232876715,5844.1311232876715,6,350.65,0.0,175.32
DUMMY_NH_949793_00166,Manager,1975-05-13,2021-01-15 00:00:00.000000,,92370.12,88827.15649315069,88827.15649315069,0,0.0,0.0,0.0
DUMMY_NH_216564_00167,Staff,1987-10-09,2021-05-02 00:00:00.000000,,44063.32,29456.027616438358,29456.027616438358,4,1178.24,0.0,589.12
DUMMY_NH_930722_00168,Staff,1998-11-19,2021-07-23 00:00:00.000000,,50993.78,22632.85578082192,22632.85578082192,7,1584.3,0.0,678.99
